model_name,total_time_train,time_epoch,time_predict,time_system,EVS,ME,MAE,MSE,RMSE,MSLE,MedAE,R2,MRE,MAPE,SMAPE,MAAPE,MASE,NSE,Willmott_Index,R,Confidence
SsaMlp-3-run_0-hs_4True-ac_eluelu-epoch_2000-pop_size_100,255.8317,0.1279,0.00048542,255.8891,0.4663,15.375358165557678,3.2304,17.8693,4.2272,0.2608,2.5017,0.4497,0.5779,57.7859,49.2949,0.4626,1.1442,0.4497,0.8536,0.7669,0.6546
SsaMlp-3-run_1-hs_4True-ac_eluelu-epoch_2000-pop_size_100,250.1804,0.1251,0.00039601,250.2159,0.4912,15.417976321406266,2.9582,16.6762,4.0837,0.1984,2.186,0.4865,0.4732,47.3235,42.8614,0.4077,1.0478,0.4865,0.8573,0.771,0.661
SsaMlp-3-run_2-hs_4True-ac_eluelu-epoch_2000-pop_size_100,249.8729,0.1249,0.00071359,249.9008,0.5636,13.727311261033329,2.7197,14.2114,3.7698,0.1477,1.9204,0.5624,0.4424,44.2445,38.6546,0.3882,0.9633,0.5624,0.8655,0.7793,0.6745
SsaMlp-3-run_3-hs_4True-ac_eluelu-epoch_2000-pop_size_100,250.0419,0.125,0.00047946,250.0924,0.5317,16.5465147794827,3.112,15.2829,3.9093,0.2496,2.6036,0.5294,0.5887,58.8655,49.7247,0.4815,1.1023,0.5294,0.8236,0.7551,0.6219
SsaMlp-3-run_4-hs_4True-ac_eluelu-epoch_2000-pop_size_100,258.6789,0.1293,0.00079608,258.7185,0.4754,14.31682473894594,3.0895,17.069,4.1315,0.2769,2.3661,0.4744,0.5065,50.6467,49.713,0.4334,1.0943,0.4744,0.84,0.7442,0.6251
SsaMlp-3-run_5-hs_4True-ac_eluelu-epoch_2000-pop_size_100,248.7328,0.1244,0.00044203,248.7575,0.62,15.024126876992554,2.7797,12.5538,3.5431,0.2198,2.2578,0.6134,0.5126,51.2613,44.7664,0.4243,0.9846,0.6134,0.8922,0.8258,0.7368
SsaMlp-3-run_6-hs_4True-ac_eluelu-epoch_2000-pop_size_100,253.5117,0.1268,0.0004704,253.5372,0.5756,15.69603798851604,2.3844,13.7895,3.7134,0.1135,1.3103,0.5754,0.3488,34.8812,31.1648,0.3108,0.8446,0.5754,0.8758,0.7918,0.6935
SsaMlp-3-run_7-hs_4True-ac_eluelu-epoch_2000-pop_size_100,221.8545,0.1109,0.00043535,221.896,0.4986,14.764222132511138,3.2683,18.3061,4.2786,0.1927,2.5,0.4363,0.5754,57.544,43.3514,0.4704,1.1576,0.4363,0.8146,0.7434,0.6056
SsaMlp-3-run_8-hs_4True-ac_eluelu-epoch_2000-pop_size_100,210.6953,0.1053,0.00045586,210.7515,0.6095,13.44586774532456,2.7322,12.8232,3.581,0.1841,2.1199,0.6051,0.4666,46.6615,42.2872,0.4024,0.9677,0.6051,0.8949,0.8267,0.7398
SsaMlp-3-run_9-hs_4True-ac_eluelu-epoch_2000-pop_size_100,203.0191,0.1015,0.00040603,203.0443,0.5972,12.587351491302556,2.6816,13.1334,3.624,0.1664,1.8704,0.5956,0.4431,44.3084,40.4876,0.3902,0.9498,0.5956,0.8883,0.8205,0.7289
